# times = 0 0.4 0.8 1.2 1.6 2 2.4 2.8 3.2 3.6 4 4.4 4.8 5.2 5.6 6 6.4 6.8 7.2 7.6 8 8.4 8.8 9.2 9.6 10 10.4 10.8 11.2 11.6 12 12.4 12.8 13.2 13.6 14 14.4 14.8 15.2 15.6 16 16.4 16.8 17.2 17.6 18 18.4 18.8 19.2 19.6 20
# synthetic EXPERIMENTAL spectra: wavelength_nm, then intensity per time (us)
# generated from sample_Tseries_diffusion.csv through R=15 um, 2% noise
570.586,8.54176,0.0272103,0.000191063,11.2658,0.418634,193.651,12.3155,1.19876,105.404,13.5811,508.967,70.5959,14.9621,269.953,57.1766,904.615,185.414,50.5047,502.229,139.613,1218.81,327.353,113.537,758.896,254.282,1652.61,520.497,207.5,1054.04,407.967,2066.62,747.41,322.166,1392.61,577.155,2486.25,1003.4,461.302,1665.88,759.683,2761.58,1260.47,632.437,1938.42,999.174,3180.02,1516.54,800.296,2236.97,1171.48,3617.73
571.548,8.73337,0.0278552,0.000197066,11.4039,0.431501,187.143,13.0178,1.25256,100.303,13.7446,481.983,73.298,14.4752,277.648,59.9709,881.59,189.613,49.6702,498.596,143.104,1289.73,348.044,116.092,779.269,259.565,1694.84,529.694,210.423,1043.03,407.895,2115.31,739.186,323.997,1349.19,579.945,2492.73,942.547,457.137,1629.03,767.957,2928.53,1256.41,631.093,1947.82,943.945,3259.52,1507.48,783.988,2243.47,1180.36,3599.77
572.51,8.65039,0.0275294,0.000208293,11.9935,0.426654,193.457,12.6979,1.22322,103.005,13.7085,508.055,74.5171,15.0377,277.179,59.0466,906.692,182.964,50.5208,496.056,143.405,1223.55,346.377,116.793,774.272,263.738,1601.75,526.472,209.929,1037.82,398.076,2072.61,756.925,332.791,1363.09,569.035,2438.25,1005.43,469.633,1651.34,758.289,2864.71,1241.24,620.267,2014.17,959.658,3254.66,1468.9,799.219,2319.54,1185.94,3771.55
573.473,8.66593,0.0286305,0.000209549,11.8712,0.437742,189.23,12.8306,1.29955,103.589,13.8908,516.852,70.4179,15.2403,280.82,59.7083,861.167,182.735,53.7685,507.604,144.019,1295.68,337.331,120.445,746.357,249.108,1693.95,544.612,215.697,1049.32,400.485,2087.51,770.389,324.493,1358.87,576.734,2493.02,963.76,470.441,1681.47,772.468,2762.92,1252.74,622.713,1922.03,991.61,3225.94,1541.58,804.068,2312.45,1247.6,3728.43
574.435,8.87169,0.0298482,0.00021228,11.3054,0.427011,194.267,12.9234,1.28106,105.035,13.7525,515.104,71.4558,14.4806,275.078,59.9949,874.491,187.374,53.2036,508.28,142.739,1260.99,331.499,116.127,753.836,256.256,1651.45,524.404,211.994,1053.2,416.553,2081.23,714.845,328.273,1361.09,568.954,2434.31,961.084,478.422,1687.41,773.935,2826.35,1265.17,614.911,2025.55,1017.21,3353.72,1579.76,802.665,2261.72,1227.5,3537.2
575.397,8.99442,0.0296351,0.000213914,11.8276,0.446381,196.287,12.6953,1.2573,105.02,13.895,523.135,74.4717,15.3938,284.615,59.8687,868.328,192.448,51.8412,474.317,146.328,1232.56,346.47,120.432,770.095,250.353,1678.73,529.81,211.045,1025.45,410.787,2085.02,747.128,327.629,1380.87,575.531,2439.76,988.128,465.826,1655.1,781.252,2900.87,1234.22,621.265,2074.71,953.417,3368.28,1505.7,796.274,2362.77,1250.02,3718.98
576.36,8.87074,0.0292843,0.000230175,11.8578,0.446652,197.263,12.7226,1.30579,106.925,14.3673,500.382,69.8391,15.377,290.441,59.9069,869.763,189.737,54.2943,501.886,145.357,1281.2,347.694,118.435,786.413,257.568,1647.9,530.148,221.353,1041.94,405.712,2055.64,771.191,329.162,1330.87,589.712,2462.5,964.372,489.97,1655.99,777.925,2780.18,1212.98,635.451,2020.26,979.01,3228.55,1477.28,834.53,2351.84,1269.71,3558.97
577.322,8.93782,0.03051,0.000234007,11.9323,0.46074,197.546,13.183,1.37446,108.511,13.6261,528.362,76.1259,15.5397,283.347,60.4158,872.166,188.79,53.5012,507.574,145.853,1264.79,355.042,120.188,768.491,256.651,1738.1,543.633,218.377,1030.52,414.265,2080.8,775.244,347.853,1320.09,577.677,2515.75,979.536,483.752,1663.41,768.802,2841.16,1238.32,638.223,1931.25,971.375,3399.78,1541.79,802.205,2386.3,1201.49,3712.04
578.285,9.14745,0.0314151,0.000234873,11.9341,0.46369,193.549,13.3169,1.31929,106.851,14.4003,529.436,77.2329,15.9201,285.553,59.9018,875.697,193.459,53.5114,512.177,144.865,1239.14,360.971,118.711,774.24,261.978,1599.89,542.253,215.563,1077.99,413.253,2089.06,748.246,317.656,1390.52,593.752,2505.87,981.882,467.002,1639.23,775.678,2746.84,1262.72,645.657,2020.4,1018.04,3330.98,1554.04,818.343,2345.19,1217.69,3734.76
579.247,8.92417,0.0313754,0.00024351,11.7879,0.454947,200.249,13.6802,1.32227,108.734,15.3131,501.011,71.5167,15.6579,284.526,62.1502,870.892,191.452,54.0019,502.786,140.623,1245.97,350.68,123.607,747.704,263.966,1699.67,550.734,217.139,1026.95,410.806,2056.28,767.397,340.361,1370.9,584.196,2321.53,946.87,488.242,1727.03,798.245,2840.99,1235.16,652.992,1992.07,1029.08,3193.18,1486.98,813.694,2412.36,1153.74,3674.74
580.209,8.86405,0.0312991,0.000243254,12.436,0.456308,195.484,13.541,1.38756,111.841,13.9784,505.852,77.6082,15.6607,287.677,61.9792,910.51,184.494,54.3989,497.724,149.733,1277.26,348.551,121.723,765.282,271.81,1645.45,547.329,216.287,1031.32,414.268,2129.55,761.642,332.108,1350.62,589.759,2523.38,973.023,478.7,1734.79,776.577,2862.88,1234.96,652.91,2004.32,998.214,3336.05,1470.3,820.975,2304.7,1217.28,3648
581.172,9.2723,0.0331652,0.000249367,12.0779,0.47011,199.102,13.224,1.4255,105.782,15.0626,508.814,76.522,15.9561,284.481,63.8208,891.482,188.619,57.0601,511.671,150.493,1230.79,349.475,122.099,761.562,274.335,1652.77,549.038,219.361,1039.51,423.431,2016.75,762.613,339.402,1345.89,586.602,2466.93,1005.04,488.239,1671.92,783.508,2730.5,1222.02,647.382,1998.19,1012.39,3291.59,1477.11,792.817,2317.72,1204.23,3657.12
582.134,9.13425,0.0318779,0.000256517,12.3017,0.493055,200.973,13.7604,1.43356,106.145,14.2184,515.148,79.39,15.7718,281.234,60.621,867.298,185.153,54.5437,518.384,147.439,1244.09,350.076,126.932,778.658,264.13,1708.02,544.78,215.688,1063.07,421.252,2044.3,752.26,329.465,1325.26,605.501,2467.23,958.9,486.692,1733.13,808.539,2821.22,1267.76,648.514,2043.25,985.448,3267.02,1505.01,853.633,2366.86,1220.43,3663.59
583.096,8.95945,0.0335589,0.000269141,12.3274,0.496169,197.431,13.9429,1.41153,109.947,14.9526,517.953,78.0197,16.1702,285.948,64.7362,871.35,193.075,55.476,491.493,149.073,1313.41,343.51,125.694,772.214,266.82,1654,555.461,228.733,1041.13,412.572,2025.25,779.165,342.815,1359.34,595.037,2533.43,974.706,485.29,1706.65,796.123,2888.33,1230.61,643.452,2070.17,977.852,3160.45,1488.57,847.8,2355.47,1224.53,3604.15
584.059,9.22359,0.0337491,0.000275431,12.3793,0.502147,193.981,14.0922,1.4423,113.309,15.4406,490.892,77.5924,15.4702,286.221,63.5147,894.46,192.913,57.7402,498.16,151.128,1247.22,347.902,131.404,763.542,274.006,1691.06,552.209,227.344,1099.73,414.907,2103.42,783.834,337.036,1321.13,586.027,2427.14,985.283,489.45,1646.19,798.756,2841.61,1253.46,663.853,2016.42,1011.69,3291.18,1509.82,824.778,2269.03,1169.85,3696.01
585.021,9.34702,0.0334831,0.000276323,12.8347,0.483961,202.001,14.0073,1.4625,110.057,15.5138,523.45,78.5349,16.8324,277.733,63.7509,891.524,197.077,58.2815,508.52,148.016,1276.5,354.738,127.147,761.254,267.952,1709.44,551.896,212.72,1079.18,424.929,2103.92,791.655,347.906,1373.37,598.402,2410.73,1023.67,483.837,1713.99,776.659,2944.12,1242.78,640.4,2061.68,995.457,3211.4,1512.01,846.424,2303.7,1234.12,3617.03
585.983,9.26777,0.0357006,0.000291575,12.8292,0.483112,195.534,13.6718,1.50384,112.518,14.9029,515.193,80.207,16.2063,288.462,63.2757,871.895,204.337,55.8388,488.98,153.741,1278.81,344.581,126.922,783.295,270.259,1641.16,531.866,219.397,1013.4,414.905,2028.34,772.571,354.839,1378.51,612.599,2364.54,1025.48,482.339,1706.9,778.274,2908.97,1294.3,641.471,1986.45,1020.69,3375.62,1477.04,831.377,2368.23,1216.86,3530.84
586.946,9.26834,0.035652,0.000298926,12.6435,0.510417,196.88,14.4416,1.54959,109.857,14.8924,507.801,79.4101,16.6921,288.044,63.6082,899.274,194.461,59.6197,510.416,154.43,1292.21,347.969,127.655,770.433,263.127,1728.64,545.722,224.448,1070.8,426.164,2061.78,772.154,337.66,1353.55,603.29,2402.66,1038.7,488.821,1690.97,798.272,2923.69,1289.07,658.035,2103.04,1002.82,3189.89,1538.89,845.487,2347.77,1198.29,3680.84
587.908,9.61977,0.035128,0.000302463,12.6575,0.519728,196.469,14.0059,1.49888,112.989,14.9591,529.008,79.5541,16.7423,289.831,63.0754,858.556,197.543,58.8789,526.028,155.53,1290.47,367.303,135.039,800.546,278.601,1703.25,544.57,222.659,1074.69,425.327,2039.82,789.291,336.361,1400.91,589.116,2498.74,991.212,489.908,1638.17,828.526,2788.46,1322.77,636.834,1969.89,1035.45,3158.93,1573.29,832.671,2309.53,1217,3788.75
588.87,9.84557,0.0369753,0.000315089,12.8646,0.523215,204.737,14.4783,1.55823,109.985,15.7357,516.025,77.565,16.7987,286.258,66.5468,875.873,196.717,56.2653,507.57,156.418,1204.14,354.632,131.813,785.671,276.961,1653.85,533.31,216.821,1041.26,416.565,2002.01,825.218,357.19,1395.03,594.259,2418.91,1028.68,498.159,1668.08,769.826,2803.84,1250.91,653.189,1965.58,1009.23,3283.47,1469.83,810.826,2330.45,1254.39,3732.8
589.833,9.68599,0.0367903,0.000314267,13.3246,0.539854,201.126,13.9613,1.52483,113.306,15.5044,532.155,81.0247,16.9286,292.901,65.4437,914.914,187.79,60.3897,520.969,148.438,1256.34,366.366,128.479,779.946,271.021,1668.7,569.398,230.65,1067.69,408.402,2024.52,771.122,364.235,1380.83,592.478,2407.14,1018.74,497.717,1612.04,773.366,2873.96,1245.79,639.339,1995.75,1014.16,3176.78,1526.44,828.647,2337.76,1219.71,3638.76
590.795,9.64516,0.0362579,0.000322906,13.1904,0.540695,193.128,14.7372,1.57052,113.105,15.7413,526.398,80.6785,17.04,294.465,67.0266,839.458,196.612,56.9361,511.318,156.536,1299.12,369.576,130.674,800.185,269.923,1637.44,572.312,222.932,1072.65,423.01,2070.72,774.93,351.593,1355.95,622.817,2475.33,989.422,481.272,1689.33,809.996,2883.01,1278.37,649.77,2044.87,1034.88,3347.12,1521.47,831.106,2335.79,1273.91,3594.27
591.757,9.92609,0.0377534,0.000334477,13.3045,0.536079,205.639,14.3868,1.5398,113.524,15.9349,517.993,83.9876,16.5716,287.539,67.5315,882.062,197.475,59.7869,525.882,154.228,1249.08,362.653,129.111,766.955,272.353,1671.04,569.569,232.49,1058.19,431.377,2079.84,805.641,337.872,1359.59,610.186,2406.47,1027.88,507.313,1681.74,807.074,2823,1239.64,708.944,2053.08,1021.83,3190.26,1513.61,831.147,2367.62,1253.75,3608.71
592.72,10.0519,0.039081,0.000338972,13.241,0.545925,211.507,15.0357,1.56189,116.163,16.0979,534.272,81.3655,17.0808,294.21,66.1179,903.448,202.149,57.9841,529.22,159.701,1315.93,369.69,132.837,802.467,281.91,1690.29,565.11,232.378,1070.96,432.718,2026.38,761.466,342.73,1352.67,620.124,2417.89,1018.82,500.072,1655.07,789.603,2839.02,1263.16,643.02,1950.73,1046.99,3294.33,1540.9,811.103,2377.49,1242.14,3744.54
593.682,9.90954,0.0399802,0.000352732,13.3451,0.563965,210.853,15.3412,1.61664,115.891,16.2533,530.974,81.6226,17.8262,297.59,66.8191,884.031,198.382,57.5763,537.009,160.207,1276.06,363.29,130.383,776.821,277.589,1694.66,576.687,238.278,1081.58,444.913,2055.73,740.787,362.196,1325.67,621.083,2414.6,1007.15,510.667,1651.57,820.767,2795.69,1294.05,679.613,2024.82,1010.61,3181.55,1507.81,842.896,2312.29,1220.38,3699.17
594.644,10.1382,0.04022,0.000346489,13.5587,0.569888,201.635,15.2689,1.59145,112.526,16.236,517.688,81.1133,17.1649,298.11,67.0264,873.309,197.245,61.0326,525.155,160.119,1238.81,359.174,130.852,801.562,274.308,1668.57,542.308,227.952,1064.32,435.338,2089.04,798.007,369.286,1380.89,608.642,2471.86,1000.24,510.459,1739.47,811.419,2821.82,1280.31,660.418,2032.46,1006.16,3210.55,1567.19,858.419,2455.56,1224.37,3576.65
595.607,10.2991,0.0407401,0.000374101,13.0854,0.574963,204.694,14.6709,1.66702,116.323,15.7877,506.529,83.7125,17.2795,289.149,69.2395,871.831,205.532,60.8693,536.326,157.958,1284.59,365.822,134.138,779.537,280.425,1643.67,576.863,241.606,1075.2,435.915,2111.3,806.088,356.817,1401.82,627.568,2418.13,990.953,507.884,1644.65,802.695,2869.54,1301.88,654.861,2120.88,1043.8,3251.69,1533.04,857.186,2363.65,1277.11,3655.72
596.569,10.1064,0.0417147,0.000366412,14.1134,0.609046,206.885,14.838,1.63714,110.825,16.9041,518.313,82.5572,18.5577,289.246,68.3788,851.314,203.579,60.6092,530.458,167.712,1320,368.143,137.213,776.18,288.271,1639.28,540.776,228.188,1051.64,441.046,2068.61,806.503,349.073,1340.65,614.259,2426.24,1035.72,512.405,1721.35,810.642,2926.59,1263.93,652.025,2006.11,1037.93,3195.13,1513.44,839.303,2344.6,1250.23,3747.16
597.531,10.0421,0.0417793,0.00037964,13.5421,0.586391,208.888,14.9605,1.67558,117.403,15.6343,531.152,82.098,18.361,296.062,68.7843,865.001,200.892,61.2838,522.216,159.362,1253.42,369.527,136.503,762.425,291.551,1628.74,566.768,241.993,1092.39,435.216,2020.68,802.917,368.67,1393.54,621.118,2440.59,1036.17,493.612,1701.26,805.18,2876.21,1272.49,681.835,1962.39,1018.57,3283.24,1559.85,882.977,2438.02,1258.67,3639.81
598.494,10.3395,0.043596,0.000378991,13.6879,0.597834,205.78,15.5308,1.68785,121.885,17.0694,522.62,86.3266,18.6253,290.474,69.9002,889.902,202.132,61.2717,543.636,156.864,1284.97,370.151,136.844,794.461,293.082,1651.2,567.539,240.877,1066.04,455.44,1989.03,805.896,351.384,1377.78,593.814,2359.81,1022.78,525.522,1740.39,820.235,2892.98,1282.46,670.363,1952.26,1009.92,3191.7,1551.54,853.31,2352.51,1261.38,3640.99
599.456,10.3791,0.0433662,0.000403521,14.3048,0.591347,201.54,15.5368,1.69708,117.182,16.5722,544.363,87.014,18.1754,311.992,69.1554,879.115,204.686,61.4238,522.727,163.939,1248.3,367.647,135.551,802.735,286.986,1680.41,573.27,238.824,1107.36,436.441,2055.54,778.728,357.582,1388.74,618.864,2435.19,1022.4,531.027,1644.9,806.058,2846.1,1308.53,677.39,2012.84,1020.28,3326.36,1594.53,865.093,2298.42,1278.32,3587.92
600.418,10.6162,0.044147,0.000418307,14.0809,0.605999,209.581,15.5821,1.73094,117.544,16.8242,528.934,83.6317,18.4114,293.21,72.4597,889.309,209.975,60.7698,531.74,156.846,1256.08,379.538,129.454,772.704,288.756,1640.73,576.113,232.457,1126.86,435.157,2039.58,808.044,359.167,1406.51,616.416,2359.1,1019.51,519.263,1704.21,800.956,2869.45,1316.94,701.25,2042.61,1034.54,3290.4,1556.77,857.351,2292.41,1277.84,3502.88
601.381,10.1795,0.0450295,0.00042621,14.1172,0.623924,209.419,15.7324,1.78215,116.921,16.8302,528.734,83.0341,18.7287,293.964,68.6685,887.278,213.161,63.1507,556.751,168.332,1274.08,371.075,136.211,826.08,289.939,1637.2,578.007,246.333,1119.57,439.526,2027.84,776.668,360.288,1413.14,613.464,2387.29,1049.05,508.948,1743.58,809.175,2893.65,1321.21,662.307,2031.77,1032.12,3127.24,1541.67,849.099,2326.43,1251.5,3689.31
602.343,10.3689,0.0442576,0.000433921,14.0266,0.631656,201.762,15.9211,1.87221,119.128,16.9983,531.452,87.065,18.7865,303.159,72.0845,895.308,202.559,62.801,540.965,166.077,1284.4,370.417,136.709,797.485,293.126,1624.44,563.031,243.385,1073.98,455.975,2022.92,768.847,370.326,1369.53,626.937,2420.94,1038.94,522.917,1696.88,828.118,2787.32,1295.17,653.549,2020.14,1017.34,3358.09,1614.56,867.147,2325.22,1270.66,3669.58
603.305,10.3908,0.0452358,0.00042293,13.8333,0.629757,206.158,16.0482,1.73852,116.531,17.2347,518.25,84.0889,18.6716,297.222,72.6593,861.366,213.5,62.813,523.916,167.75,1280.4,381.509,139.381,780.044,293.645,1678.5,564.487,232.349,1094.51,441.386,2027.54,791.828,360.204,1410.18,610.048,2448.19,999.613,513.746,1655.58,841.889,2890.58,1275.98,686.027,1992.04,1023.63,3247.97,1563.4,850.679,2273.87,1260.07,3673.13
604.268,10.2595,0.0479909,0.000439444,14.4194,0.644019,209.204,16.4839,1.81003,119.577,17.2628,526.827,90.741,18.2747,286.738,69.4048,885.565,209.562,62.7483,536.673,167.5,1276.88,367.926,143.399,832.149,285.362,1650.53,563.866,228.687,1080.44,440.85,2056.03,775.985,369.803,1378.66,623.913,2429.1,1039.73,535.618,1638.21,815.528,2868.16,1285.22,704.653,2023.28,1053.19,3171.81,1569.64,849.794,2337.03,1280.47,3710.45
605.23,10.7152,0.047572,0.000452294,14.799,0.646963,208.472,16.0307,1.8113,117.76,17.0943,521.556,86.028,18.6854,300.464,72.6121,885.364,211.521,63.4527,528.525,166.062,1333.13,376.41,141.253,793.915,287.646,1604.94,576.13,238.983,1097.19,454.132,2076.59,780.33,378.101,1319.76,596.745,2491.05,1049.22,515.647,1681.32,811.047,2889.79,1297.44,689.936,2027.14,1066.35,3241.73,1605.6,838.419,2315.8,1229.49,3608.72
606.192,10.8618,0.0476795,0.000458071,14.2791,0.62899,211.07,16.218,1.8027,117.8,17.8947,504.017,88.303,18.5141,296.098,72.1363,886.176,214.763,62.2233,533.746,161.061,1243.92,388.603,134.846,825.911,290.671,1695.52,571.855,238.907,1069.96,460.667,2015.21,788.97,379.333,1448.89,627.231,2444.69,1028.46,509.58,1740.24,833.732,2856.34,1259.96,708.673,2129.4,1076.22,3228.94,1544.03,875.498,2415.12,1265.01,3582.07
607.155,10.6489,0.0489856,0.000487987,15.0269,0.617669,212.603,15.6528,1.86563,119.503,17.5092,510.544,84.7471,19.8513,299.509,73.3419,876.307,207.301,64.1026,520.065,164.059,1224.08,378.847,140.419,755.683,298.161,1693.57,558.56,247.527,1066.87,447.502,2123.38,794.042,382.51,1393.98,622.72,2465.26,1032.54,514.518,1758.54,848.546,2792.58,1276.81,706.777,2023.27,1032.4,3271.47,1559.89,884.976,2376.94,1306.49,3641.75
608.117,11.17,0.0488882,0.000489739,14.3839,0.699292,211.936,15.927,1.84082,119.465,18.3119,537.88,87.3148,19.2083,293.608,70.6983,853.574,215.657,63.5773,539.35,168.542,1286.06,390.152,140.297,839.392,291.778,1658.62,589.302,245.613,1088.89,458.767,2104.81,804.485,370.609,1384.86,654.691,2413.75,1031.59,516.838,1709.58,826.215,2804.1,1257.94,697.709,1983.1,1027.87,3272.12,1540.3,875.55,2318.01,1241.43,3517.09
609.079,11.1088,0.0503606,0.000498562,14.5859,0.687122,209.569,16.2358,1.88976,115.851,17.8974,525.696,89.666,19.4277,298.499,73.1465,903.765,207.167,66.8487,521.221,166.649,1276.57,378.295,143.624,807.619,291.138,1645.96,566.049,247.408,1073.37,447.696,2036.31,786.78,361.574,1432.28,636.649,2404.52,1058.51,533.653,1738.47,858.322,2828.52,1310.74,684.216,2009.58,1062.67,3291.63,1627.14,871.6,2404.71,1258.46,3460.75
610.042,11.1273,0.0501305,0.000514846,15.0416,0.682661,204.758,16.1753,1.95923,125.393,17.8166,529.581,88.8914,19.7467,303.581,71.7107,907.304,211.383,64.2966,542.683,169.194,1235.03,377.298,142.011,805.293,302.902,1656.14,574.75,244.185,1118.83,467.541,2058.11,794.964,377.274,1408.29,643.243,2514.55,1038.37,527.048,1743.16,823.07,2684.77,1310.48,698.403,2019.22,1046.67,3132.27,1540.23,876.474,2348.86,1283.6,3574.69
611.004,11.1385,0.0518248,0.000511229,14.9787,0.667016,213.417,16.7462,1.85275,121.137,18.3499,515.49,87.5337,19.7735,304.736,73.0092,935.111,210.405,65.291,543.57,166.313,1315.92,380.902,137.301,811.646,306.515,1626.19,572.939,252.371,1108.75,446.242,2106.46,803.47,378.747,1380.6,599.984,2354.33,1047.58,531.902,1730.48,860.366,2777.1,1283.01,713.967,1942.4,1069.87,3227.92,1533.65,896.312,2265.77,1247.79,3551.96
611.967,11.3224,0.0506315,0.000522951,15.2747,0.680867,217.12,17.1265,1.95983,117.093,18.6358,525.448,93.2165,20.1149,299.099,75.9457,906.383,221.902,66.2457,549.498,166.592,1253.83,378.766,140.79,787.853,293.026,1689.95,574.012,245.656,1101.13,454.694,2007.07,809.868,380.402,1403.12,632.94,2487.68,1051.4,526.808,1682.18,850.064,2787.19,1332.11,706.769,2027.94,1074.66,3168.74,1534.19,875.15,2357.18,1283.38,3531.12
612.929,10.8729,0.0544413,0.000534722,14.9296,0.725552,219.94,16.7348,1.98715,124.199,18.0906,540.59,90.5415,19.7804,302.119,74.0001,922.801,222.385,67.6203,565.256,170.87,1235.68,381.245,143.078,823.568,298.637,1702.24,590.672,241.814,1091.4,454.44,2018.36,816.326,376.347,1407.14,624.988,2394.4,1083.42,545.842,1736.07,812.999,2789.02,1311.67,701.308,2036.92,1050.15,3106.54,1628.79,884.77,2425.3,1291.23,3599.82
