# times = 0 0.2 0.4 0.6 0.8 1 1.2 1.4 1.6 1.8 2 2.2 2.4 2.6 2.8 3 3.2 3.4 3.6 3.8 4 4.2 4.4 4.6 4.8 5 5.2 5.4 5.6 5.8 6 6.2 6.4 6.6 6.8 7 7.2 7.4 7.6 7.8 8 8.2 8.4 8.6 8.8 9 9.2 9.4 9.6 9.8 10 10.2 10.4 10.6 10.8 11 11.2 11.4 11.6 11.8 12 12.2 12.4 12.6 12.8 13 13.2 13.4 13.6 13.8 14 14.2 14.4 14.6 14.8 15 15.2 15.4 15.6 15.8 16 16.2 16.4 16.6 16.8 17 17.2 17.4 17.6 17.8 18 18.2 18.4 18.6 18.8 19 19.2 19.4 19.6 19.8 20
# radius_um, T[K] per time (us); 10um-FWHM pulses every 1us + strong diffusion
2.67559,2611.91,2002.19,1644.84,1410.9,1246.07,3435.65,2731.56,2299.22,2004.25,1788.8,3935.71,3195.17,2731.32,2408.86,2169.2,4294.64,3534.92,3053.84,2715.81,2462.01,4574.55,3803.02,3311.09,2963.06,2700,4803.95,4024.44,3525.05,3170.05,2900.47,4998.29,4213.01,3708.19,3348.06,3073.63,5166.86,4377.22,3868.27,3504.2,3226.03,5315.69,4522.65,4010.44,3643.27,3362.11,5448.92,4653.15,4138.32,3768.62,3485.04,5569.51,4771.49,4254.5,3882.72,3597.13,5679.66,4879.76,4360.96,3987.42,3700.13,5781.02,4979.53,4459.18,4084.15,3795.42,5874.9,5072.04,4550.37,4174.05,3884.06,5962.32,5158.28,4635.45,4258,3966.92,6044.11,5239.03,4715.19,4336.76,4044.71,6120.96,5314.97,4790.23,4410.92,4118.01,6193.43,5386.62,4861.08,4480.99,4187.32,6261.99,5454.45,4928.19,4547.4,4253.05,6327.04,5518.84,4991.94,4610.51,4315.54,6388.93
2.94314,2517.53,1953.75,1615.46,1391.21,1231.96,3330.66,2674.86,2263.23,1979.15,1770.18,3826.9,3135.19,2692.5,2381.28,2148.39,4183.88,3473.2,3013.44,2686.8,2439.91,4462.62,3740.22,3269.7,2933.13,2677.05,4691.23,3960.9,3482.98,3139.48,2876.91,4885,4148.94,3665.61,3317.02,3049.62,5053.14,4312.75,3825.31,3472.8,3201.68,5201.65,4457.86,3967.18,3611.57,3337.49,5334.61,4588.11,4094.81,3736.69,3460.19,5454.99,4706.25,4210.79,3850.6,3572.09,5564.96,4814.34,4317.08,3955.13,3674.94,5666.17,4913.96,4415.17,4051.73,3770.08,5759.91,5006.35,4506.22,4141.5,3858.61,5847.22,5092.47,4591.2,4225.35,3941.37,5928.91,5173.13,4670.85,4304.02,4019.07,6005.68,5248.98,4745.8,4378.09,4092.29,6078.07,5320.55,4816.58,4448.09,4161.53,6146.56,5388.31,4883.62,4514.44,4227.19,6211.55,5452.64,4947.31,4577.49,4289.62,6273.37
3.2107,2418.57,1902.27,1584.02,1370.05,1216.75,3220.25,2614.45,2224.63,1952.12,1750.07,3712.34,3071.22,2650.81,2351.54,2125.9,4067.2,3407.33,2970.04,2655.51,2416,4344.65,3673.17,3225.22,2900.84,2652.22,4572.4,3893.05,3437.74,3106.49,2851.43,4765.55,4080.51,3619.83,3283.51,3023.65,4933.23,4243.88,3779.11,3438.9,3175.32,5081.37,4388.64,3920.65,3577.35,3310.83,5214.05,4518.61,4048.01,3702.22,3433.29,5334.19,4636.52,4163.78,3815.91,3544.98,5443.96,4744.42,4269.88,3920.27,3647.65,5545,4843.89,4367.81,4016.71,3742.66,5638.6,4936.13,4458.73,4106.35,3831.05,5725.79,5022.13,4543.59,4190.09,3913.7,5807.37,5102.68,4623.13,4268.65,3991.3,5884.04,5178.44,4697.99,4342.64,4064.44,5956.35,5249.93,4768.69,4412.56,4133.6,6024.76,5317.62,4835.66,4478.83,4199.19,6089.68,5381.88,4899.28,4541.82,4261.56,6151.45
3.47826,2316.01,1848.13,1550.7,1347.51,1200.5,3105.43,2550.73,2183.61,1923.26,1728.55,3593.05,3003.66,2606.46,2319.77,2101.8,3945.61,3337.71,2923.84,2622.07,2390.38,4221.67,3602.28,3177.85,2866.31,2625.59,4448.49,3821.29,3389.56,3071.21,2824.08,4640.97,4008.12,3571.06,3247.66,2995.78,4808.15,4171.01,3729.88,3402.61,3147.04,4955.9,4315.4,3871.06,3540.73,3282.22,5088.26,4445.07,3998.14,3665.31,3404.41,5208.15,4562.73,4113.66,3778.78,3515.88,5317.7,4670.43,4219.56,3882.94,3618.37,5418.56,4769.71,4317.32,3979.22,3713.21,5512.01,4861.81,4408.1,4068.72,3801.47,5599.05,4947.68,4492.83,4152.33,3883.99,5680.52,5028.12,4572.26,4230.79,3961.49,5757.08,5103.77,4647.02,4304.68,4034.53,5829.3,5175.17,4717.63,4374.51,4103.61,5897.63,5242.77,4784.52,4440.71,4169.12,5962.47,5306.96,4848.07,4503.63,4231.42,6024.17
3.74582,2210.81,1791.71,1515.69,1323.7,1183.28,2987.19,2484.1,2140.39,1892.71,1705.68,3470.03,2932.93,2559.67,2286.09,2076.17,3820.13,3264.77,2875.07,2586.59,2363.11,4094.7,3527.97,3127.81,2829.67,2597.25,4320.51,3746.05,3338.65,3033.75,2794.97,4512.28,3932.2,3519.5,3209.6,2966.1,4678.91,4094.58,3677.84,3364.09,3116.92,4826.24,4238.57,3818.64,3501.84,3251.75,4958.27,4367.91,3945.4,3626.12,3373.65,5077.88,4485.3,4060.67,3739.34,3484.88,5187.2,4592.78,4166.36,3843.29,3587.17,5287.86,4691.87,4263.93,3939.39,3681.83,5381.14,4783.8,4354.55,4028.74,3769.94,5468.04,4869.53,4439.14,4112.22,3852.34,5549.38,4949.85,4518.45,4190.55,3929.72,5625.83,5025.39,4593.11,4264.34,4002.66,5697.95,5096.69,4663.62,4334.08,4071.64,5766.19,5164.21,4730.43,4400.19,4137.07,5830.95,5228.32,4793.9,4463.03,4199.3,5892.58
4.01338,2103.93,1733.41,1479.17,1298.73,1165.14,2866.55,2414.99,2095.17,1860.59,1681.56,3344.3,2859.45,2510.65,2250.63,2049.1,3691.78,3188.94,2823.93,2549.21,2334.3,3964.75,3450.68,3075.32,2791.05,2567.27,4189.49,3667.75,3285.23,2994.25,2764.18,4380.49,3853.18,3465.41,3169.46,2934.69,4546.54,4015.01,3623.22,3323.45,3085.04,4693.42,4158.57,3763.61,3460.8,3219.49,4825.08,4287.56,3890.03,3584.77,3341.08,4944.39,4404.67,4005.03,3697.72,3452.06,5053.47,4511.91,4110.48,3801.45,3554.13,5153.92,4610.8,4207.86,3897.36,3648.61,5247.02,4702.55,4298.31,3986.54,3736.56,5333.77,4788.13,4382.75,4069.87,3818.82,5414.97,4868.31,4461.93,4148.08,3896.07,5491.3,4943.74,4536.47,4221.76,3968.91,5563.31,5014.94,4606.88,4291.4,4037.79,5631.46,5082.36,4673.6,4357.42,4103.13,5696.13,5146.39,4736.99,4420.18,4165.28,5757.68
4.28094,1996.28,1673.59,1441.35,1272.71,1146.17,2744.46,2343.83,2048.18,1827.02,1656.26,3216.83,2783.65,2459.64,2213.53,2020.67,3561.53,3110.65,2770.67,2510.08,2304.02,3832.8,3370.83,3020.63,2750.59,2535.77,4056.4,3586.84,3229.55,2952.86,2731.81,4246.58,3771.5,3408.99,3127.38,2901.66,4412.02,3932.74,3566.25,3280.84,3051.51,4558.41,4075.84,3706.2,3417.77,3185.56,4689.69,4204.46,3832.27,3541.4,3306.82,4808.69,4321.27,3946.97,3654.06,3417.52,4917.5,4428.25,4052.18,3757.56,3519.36,5017.73,4526.93,4149.34,3853.26,3613.65,5110.64,4618.5,4239.61,3942.27,3701.42,5197.22,4703.91,4323.9,4025.45,3783.53,5278.27,4783.95,4402.94,4103.52,3860.66,5354.48,4859.25,4477.36,4177.08,3933.37,5426.37,4930.34,4547.66,4246.61,4002.15,5494.41,4997.66,4614.28,4312.54,4067.4,5559,5061.6,4677.58,4375.21,4129.46,5620.46
4.54849,1888.74,1612.67,1402.41,1245.76,1126.42,2621.84,2271.01,1999.65,1792.14,1629.87,3088.56,2705.97,2406.86,2174.93,1990.99,3430.32,3030.34,2715.52,2469.32,2272.37,3699.79,3288.87,2963.96,2708.43,2502.82,3922.19,3503.75,3171.82,2909.72,2697.94,4111.5,3687.59,3350.5,3083.51,2867.1,4276.28,3848.21,3507.16,3236.41,3016.41,4422.16,3990.82,3646.64,3372.9,3150.03,4553.03,4119.05,3772.34,3496.15,3270.95,4671.69,4235.54,3886.73,3608.52,3381.36,4780.22,4342.25,3991.67,3711.76,3482.95,4880.22,4440.69,4088.62,3807.25,3577.03,4972.92,4532.06,4178.7,3896.07,3664.62,5059.32,4617.31,4262.81,3979.09,3746.57,5140.23,4697.2,4341.71,4057.02,3823.56,5216.29,4772.36,4415.99,4130.44,3896.15,5288.06,4843.33,4486.18,4199.86,3964.81,5356,4910.54,4552.69,4265.69,4029.96,5420.48,4974.39,4615.9,4328.27,4091.94,5481.86
4.81605,1782.12,1550.99,1362.57,1217.98,1105.99,2499.56,2196.97,1949.78,1756.09,1602.48,2960.35,2626.81,2352.55,2134.97,1960.13,3299.03,2948.41,2658.7,2427.09,2239.45,3566.61,3205.21,2905.55,2664.72,2468.53,3787.73,3418.91,3112.3,2864.97,2662.67,3976.12,3601.88,3290.16,3037.99,2831.11,4140.22,3761.85,3446.2,3190.3,2979.85,4285.56,3903.94,3585.19,3326.31,3113.02,4416,4031.76,3710.49,3449.19,3233.57,4534.3,4147.9,3824.55,3561.24,3343.67,4642.53,4254.32,3929.22,3664.21,3445.01,4742.28,4352.52,4025.93,3759.47,3538.86,4834.76,4443.68,4115.8,3848.09,3626.26,4920.98,4528.75,4199.74,3930.94,3708.04,5001.72,4608.47,4278.48,4008.71,3784.88,5077.64,4683.5,4352.63,4082.01,3857.34,5149.28,4754.34,4422.69,4151.31,3925.89,5217.1,4821.44,4489.09,4217.02,3990.93,5281.49,4885.18,4552.2,4279.51,4052.81,5342.77
5.08361,1677.17,1488.95,1322.02,1189.51,1084.93,2378.43,2122.09,1898.82,1719,1574.17,2833.04,2546.6,2296.93,2093.79,1928.2,3168.48,2865.3,2600.47,2383.53,2205.36,3434.08,3120.27,2845.63,2619.61,2433,3653.86,3332.72,3051.22,2818.77,2626.11,3841.29,3514.79,3228.22,2990.98,2793.78,4004.65,3674.06,3383.6,3142.66,2941.93,4149.43,3815.62,3522.08,3278.18,3074.62,4279.41,3942.99,3646.95,3400.65,3194.78,4397.34,4058.77,3760.66,3512.36,3304.56,4505.26,4164.89,3865.04,3615.05,3405.62,4604.74,4262.84,3961.5,3710.07,3499.24,4697,4353.78,4051.16,3798.48,3586.44,4783.02,4438.65,4134.91,3881.15,3668.04,4863.59,4518.21,4213.49,3958.76,3744.72,4939.35,4593.09,4287.49,4031.92,3817.04,5010.86,4663.8,4357.42,4101.09,3885.47,5078.56,4730.78,4423.71,4166.69,3950.4,5142.83,4794.41,4486.71,4229.07,4012.18,5204.01
5.35117,1574.59,1426.87,1280.94,1160.46,1063.34,2259.18,2046.78,1846.97,1681.01,1545.05,2707.36,2465.73,2240.24,2051.54,1895.3,3039.42,2781.4,2541.04,2338.8,2170.18,3302.95,3034.47,2784.45,2573.25,2396.32,3521.33,3245.61,2988.81,2771.26,2588.35,3707.75,3426.72,3164.91,2942.62,2755.22,3870.35,3585.27,3319.61,3093.64,2902.74,4014.53,3726.25,3457.53,3228.64,3034.94,4144.03,3853.17,3581.97,3350.69,3154.68,4261.57,3968.57,3695.31,3462.05,3264.13,4369.16,4074.37,3799.39,3564.44,3364.9,4468.36,4172.05,3895.58,3659.21,3458.27,4560.38,4262.76,3985.02,3747.4,3545.26,4646.19,4347.43,4068.57,3829.87,3626.68,4726.58,4426.81,4146.98,3907.32,3703.19,4802.18,4501.53,4220.82,3980.32,3775.36,4873.55,4572.1,4290.62,4049.36,3843.66,4941.12,4638.96,4356.78,4114.84,3908.47,5005.28,4702.48,4419.67,4177.12,3970.14,5066.35
5.61873,1474.97,1365.11,1239.54,1130.93,1041.27,2142.47,1971.39,1794.46,1642.25,1515.2,2583.99,2384.58,2182.71,2008.35,1861.52,2912.54,2697.09,2480.65,2293.02,2134.04,3173.91,2948.17,2722.22,2525.78,2358.6,3390.82,3157.95,2925.31,2722.59,2549.51,3576.18,3338.06,3100.47,2893.06,2715.53,3737.98,3495.85,3254.44,3043.4,2862.4,3881.54,3636.24,3391.8,3177.85,2994.07,4010.54,3762.68,3515.77,3299.46,3113.39,4127.66,3877.68,3628.73,3410.45,3222.48,4234.91,3983.15,3732.48,3512.53,3322.95,4333.82,4080.54,3828.41,3607.03,3416.07,4425.59,4171.01,3917.6,3694.99,3502.83,4511.18,4255.47,4000.95,3777.26,3584.05,4591.38,4334.66,4079.18,3854.53,3660.39,4666.82,4409.22,4152.87,3927.38,3732.41,4738.03,4479.64,4222.52,3996.28,3800.57,4805.46,4546.37,4288.55,4061.63,3865.26,4869.5,4609.77,4351.33,4123.79,3926.82,4930.47
5.88629,1378.85,1303.96,1198,1101.06,1018.82,2028.88,1896.27,1741.5,1602.88,1484.71,2463.52,2303.52,2124.54,1964.39,1826.95,2788.43,2612.75,2419.52,2246.37,2097.02,3047.55,2861.76,2659.18,2477.35,2319.94,3262.94,3070.11,2860.94,2672.92,2509.68,3447.19,3249.19,3035.12,2842.46,2674.83,3608.16,3406.19,3188.34,2992.08,2821.01,3751.06,3545.95,3325.1,3125.97,2952.13,3879.54,3671.88,3448.59,3247.1,3071.01,3996.23,3786.47,3561.15,3357.71,3179.72,4103.12,3891.6,3664.57,3459.47,3279.88,4201.72,3988.69,3760.2,3553.69,3372.72,4293.23,4078.9,3849.15,3641.41,3459.25,4378.6,4163.14,3932.29,3723.47,3540.27,4458.59,4242.14,4010.32,3800.56,3616.43,4533.86,4316.52,4083.84,3873.24,3688.29,4604.91,4386.79,4153.34,3941.99,3756.3,4672.21,4453.38,4219.24,4007.21,3820.87,4736.12,4516.66,4281.9,4069.25,3882.31,4796.97
6.15385,1286.67,1243.73,1156.49,1070.94,996.044,1918.9,1821.77,1688.29,1563,1453.67,2346.46,2222.87,2065.96,1919.77,1791.71,2667.6,2528.71,2357.87,2198.96,2059.23,2924.38,2775.57,2595.56,2428.12,2280.44,3138.19,2982.45,2795.93,2622.39,2468.97,3321.3,3160.44,2969.09,2790.96,2633.2,3481.4,3316.62,3121.52,2939.84,2778.67,3623.62,3455.73,3257.66,3073.13,2909.22,3751.55,3581.14,3380.65,3193.78,3027.63,3867.8,3695.3,3492.8,3303.98,3135.96,3974.31,3800.06,3595.86,3405.4,3235.79,4072.59,3896.85,3691.2,3499.33,3328.35,4163.83,3986.79,3779.89,3586.8,3414.63,4248.96,4070.8,3862.79,3668.64,3495.43,4328.75,4149.6,3940.63,3745.54,3571.41,4403.82,4223.8,4013.97,3818.05,3643.1,4474.72,4293.91,4083.32,3886.64,3710.97,4541.86,4360.35,4149.08,3951.73,3775.39,4605.64,4423.5,4211.61,4013.65,3836.71,4666.38
6.4214,1198.79,1184.67,1115.18,1040.69,973.03,1812.96,1748.17,1635.04,1522.77,1422.19,2233.24,2142.96,2007.17,1874.66,1755.88,2550.49,2445.3,2295.92,2150.96,2020.76,2804.86,2689.94,2531.55,2378.22,2240.21,3017.02,2895.28,2730.48,2571.14,2427.47,3198.94,3072.15,2902.58,2738.71,2590.75,3358.14,3227.47,3054.21,2886.81,2735.49,3499.66,3365.91,3189.7,3019.48,2865.45,3627.02,3490.77,3312.16,3139.63,2983.37,3742.8,3604.48,3423.87,3249.42,3091.29,3848.92,3708.86,3526.57,3350.48,3190.78,3946.87,3805.33,3621.6,3444.11,3283.05,4037.82,3895,3710.02,3531.32,3369.08,4122.7,3978.76,3792.69,3612.93,3449.66,4202.27,4057.35,3870.32,3689.62,3525.44,4277.16,4131.37,3943.48,3761.95,3596.95,4347.88,4201.31,4012.67,3830.39,3664.66,4414.88,4267.61,4078.28,3895.33,3728.95,4478.52,4330.62,4140.67,3957.12,3790.14,4539.13
