# wavelength_nm, intensity_arb  (synthetic: T_peak=5500K, sigma=10um, R=15um, 2%% noise)
614.286,2418.82
615.288,2350.05
616.291,2454.6
617.293,2421.93
618.296,2428.01
619.298,2443.8
620.301,2426.2
621.303,2429.28
622.306,2392.92
623.308,2321.45
624.311,2383.49
625.313,2353.44
626.316,2322.46
627.318,2403.06
628.321,2363.72
629.323,2341.83
630.326,2341.35
631.328,2404.19
632.331,2408.61
633.333,2454.78
634.336,2390.91
635.338,2441.44
636.341,2458.68
637.343,2446.59
638.346,2278.4
639.348,2450.23
640.351,2407.61
641.353,2411.51
642.356,2408.86
643.358,2409.24
644.361,2406.02
645.363,2373.38
646.366,2299.39
647.368,2384.84
648.371,2351.35
649.373,2441.08
650.376,2375.34
651.378,2392.78
652.381,2347.83
653.383,2363.64
654.386,2387.06
655.388,2316.26
656.391,2401.08
657.393,2381.18
658.396,2329.17
659.398,2270.82
660.401,2409.16
661.404,2369.94
662.406,2358.28
663.409,2371.69
664.411,2468.87
665.414,2379.31
666.416,2385.15
667.419,2309.54
668.421,2458.04
669.424,2422.57
670.426,2428.92
671.429,2379.68
672.431,2420.21
673.434,2393.47
674.436,2404.15
675.439,2366.96
676.441,2303.38
677.444,2421.28
678.446,2279.8
679.449,2359.29
680.451,2360.05
681.454,2319.39
682.456,2396.87
683.459,2357.37
684.461,2345.18
685.464,2389.43
686.466,2341.28
687.469,2428.4
688.471,2378.3
689.474,2338.22
690.476,2267.76
691.479,2296.71
692.481,2408.5
693.484,2353.73
694.486,2341.62
695.489,2431.13
696.491,2292.22
697.494,2323.82
698.496,2327.92
699.499,2376.43
700.501,2316.48
701.504,2317.57
702.506,2269.78
703.509,2377.95
704.511,2380.21
705.514,2318.8
706.516,2347.4
707.519,2277.94
708.521,2314.97
709.524,2399.99
710.526,2340.56
711.529,2440.59
712.531,2294.66
713.534,2356.96
714.536,2319.35
715.539,2353.31
716.541,2325.15
717.544,2297.9
718.546,2282.17
719.549,2463.26
720.551,2315.81
721.554,2224.36
722.556,2286.23
723.559,2346.08
724.561,2289.97
725.564,2374.39
726.566,2356.19
727.569,2301.21
728.571,2284.82
729.574,2258.63
730.576,2271.04
731.579,2233.79
732.581,2355.31
733.584,2371.33
734.586,2238.8
735.589,2240.54
736.591,2211.93
737.594,2247.12
738.596,2147.29
739.599,2235.5
740.602,2345.28
741.604,2268.4
742.607,2321.4
743.609,2258.28
744.612,2359
745.614,2285.99
746.617,2257.7
747.619,2389.27
748.622,2256.62
749.624,2214.06
750.627,2276.76
751.629,2263.95
752.632,2312.08
753.634,2220.2
754.637,2296.34
755.639,2296.55
756.642,2225.97
757.644,2261.51
758.647,2214.77
759.649,2355.79
760.652,2216.58
761.654,2225.9
762.657,2196.42
763.659,2226.73
764.662,2239.98
765.664,2272.59
766.667,2208.89
767.669,2225.85
768.672,2168.87
769.674,2193.15
770.677,2350.79
771.679,2272.27
772.682,2189.08
773.684,2162.33
774.687,2176.35
775.689,2216.59
776.692,2216.99
777.694,2180.38
778.697,2154.31
779.699,2271.92
780.702,2226.87
781.704,2188.27
782.707,2192.92
783.709,2177.17
784.712,2069.22
785.714,2201.21
786.717,2146.98
787.719,2147.81
788.722,2161.53
789.724,2219.41
790.727,2134.01
791.729,2120.33
792.732,2208.64
793.734,2211.37
794.737,2134.53
795.739,2198.49
796.742,2159.12
797.744,2182.61
798.747,2112.63
799.749,2201.09
800.752,2214.8
801.754,2188.01
802.757,2182.3
803.759,1993.26
804.762,2164.85
805.764,2150.24
806.767,2142.71
807.769,2119.65
808.772,2146.79
809.774,2159.75
810.777,2128.49
811.779,2117.64
812.782,2187.63
813.784,2085.63
814.787,2174.33
815.789,2135.62
816.792,2091.55
817.794,2111.07
818.797,2082
819.799,2147.27
820.802,2131.02
821.805,2090.38
822.807,2065
823.81,2121.89
824.812,2147.12
825.815,2099.6
826.817,2119.59
827.82,2083.81
828.822,2100.03
829.825,2082.59
830.827,2104.69
831.83,2026.87
832.832,2114.45
833.835,2075.55
834.837,2097.65
835.84,2066.13
836.842,2091.17
837.845,2030.9
838.847,2122.29
839.85,2000
840.852,2025.12
841.855,2075.39
842.857,2123.57
843.86,2072.22
844.862,2048.09
845.865,1997.24
846.867,2045.52
847.87,2050.1
848.872,2117.71
849.875,2071.43
850.877,1981.01
851.88,2123.76
852.882,2022.44
853.885,2000.25
854.887,2093.57
855.89,2029.08
856.892,2013.7
857.895,2034.99
858.897,2057.82
859.9,2061.29
860.902,1963.12
861.905,2096.72
862.907,2051.77
863.91,1995.88
864.912,1975.74
865.915,1967.24
866.917,2008.55
867.92,1975.16
868.922,1968.01
869.925,2028.46
870.927,2008.09
871.93,1975.33
872.932,2017.72
873.935,2040.31
874.937,1940.05
875.94,1957.05
876.942,2015.72
877.945,2004.31
878.947,1982.31
879.95,2016.65
880.952,1925.47
881.955,1907.62
882.957,1929.21
883.96,1965.51
884.962,1926.99
885.965,1936.57
886.967,1915.01
887.97,1926.35
888.972,1908.86
889.975,1959.77
890.977,1973.81
891.98,1921.74
892.982,1929.81
893.985,1912.8
894.987,1953.28
895.99,1933.64
896.992,1989.11
897.995,1882.93
898.997,1936.5
900,1937.06
