# wavelength_nm, intensity_arb  (synthetic: T_peak=5500K, sigma=10um, R=10um -> R/sigma=1.0, 0.05%% noise)
849.91653,1869.5378
850.58431,1867.0984
851.25209,1865.6521
851.91987,1863.4713
852.58765,1861.1871
853.25543,1859.2042
853.92321,1858.0865
854.59098,1856.0183
855.25876,1854.9647
855.92654,1852.9633
856.59432,1849.9256
857.2621,1849.4673
857.92988,1846.3829
858.59766,1845.2723
859.26544,1843.7871
859.93322,1840.3638
860.601,1840.5761
861.26878,1838.8468
861.93656,1836.7786
862.60434,1834.7497
863.27212,1833.0116
863.9399,1830.6744
864.60768,1829.5363
865.27546,1827.492
865.94324,1826.2945
866.61102,1823.3257
867.2788,1822.852
867.94658,1820.9806
868.61436,1818.9341
869.28214,1816.8761
869.94992,1815.9887
870.6177,1812.1897
871.28548,1812.3282
871.95326,1810.3426
872.62104,1808.5902
873.28881,1806.8914
873.95659,1804.1664
874.62437,1802.7333
875.29215,1801.7517
875.95993,1799.7761
876.62771,1797.785
877.29549,1794.4499
877.96327,1794.5025
878.63105,1793.2784
879.29883,1791.3445
879.96661,1788.86
880.63439,1785.4694
881.30217,1785.9125
881.96995,1783.1501
882.63773,1779.2357
883.30551,1780.0373
883.97329,1776.5854
884.64107,1774.9708
885.30885,1773.769
885.97663,1773.6705
886.64441,1770.4247
887.31219,1769.2032
887.97997,1768.7185
888.64775,1766.7917
889.31553,1763.5043
889.98331,1761.5935
890.65109,1758.9077
891.31886,1757.6179
891.98664,1756.8133
892.65442,1754.9984
893.3222,1752.9594
893.98998,1751.9456
894.65776,1748.6111
895.32554,1747.4498
895.99332,1746.3495
896.6611,1744.4332
897.32888,1743.0696
897.99666,1740.6954
898.66444,1738.2943
899.33222,1737.0914
900,1734.121
